date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:49	47713/47713	---M-Z	200	added ('OK')	text/html	etag:%223ce4187-ba61-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-daterange.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-daterange.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:50	45420/45420	---M-Z	200	added ('OK')	text/html	etag:%223ce4145-b16c-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-full-screen.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-full-screen.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:50	45143/45143	---M-Z	200	added ('OK')	text/html	etag:%223ce4143-b057-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-full-view.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-full-view.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:50	34478/34478	---M-Z	200	added ('OK')	text/html	etag:%223ce411b-86ae-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-search.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-search.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:51	44892/44892	---M-Z	200	added ('OK')	text/html	etag:%223ce416a-af5c-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-megamenu.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-megamenu.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:51	46751/46751	---M-Z	200	added ('OK')	text/html	etag:%223ce40f9-b69f-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-bradcrumb.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-bradcrumb.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:51	55455/55455	---M-Z	200	added ('OK')	text/html	etag:%223ce4141-d89f-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-scroll-cards.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-scroll-cards.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:51	53291/53291	---M-Z	200	added ('OK')	text/html	etag:%223ce4166-d02b-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/orders.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/orders.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:52	52507/52507	---M-Z	200	added ('OK')	text/html	etag:%223ce4162-cd1b-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/invoices-list.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/invoices-list.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:52	53309/53309	---M-Z	200	added ('OK')	text/html	etag:%223ce4110-d03d-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/products.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/products.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:52	53123/53123	---M-Z	200	added ('OK')	text/html	etag:%223ce417a-cf83-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/products-list.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/products-list.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:53	51493/51493	---M-Z	200	added ('OK')	text/html	etag:%223ce4114-c925-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/add-product.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/add-product.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:53	67375/67375	---M-Z	200	added ('OK')	text/html	etag:%223ce4158-1072f-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/customers-list.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/customers-list.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:54	51728/51728	---M-Z	200	added ('OK')	text/html	etag:%223ce413f-ca10-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/products-reviews.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/products-reviews.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:54	45231/45231	---M-Z	200	added ('OK')	text/html	etag:%223ce40e5-b0af-5ca0c76cb3340-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/calendar-daygrid-view.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/calendar-daygrid-view.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:54	45228/45228	---M-Z	200	added ('OK')	text/html	etag:%223ce40f5-b0ac-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/calendar-list-view.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/calendar-list-view.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
